Date,JPM,MTB,CWEN-A,ADBE,AMAT,GMRE,INTU,MA,MCO,SPGI,UNH,PBCT,NG,T,META,WELL,EXPE,NET,AVGO,GOOGL,QCOM,FSLY,AAPL,LVGO,NFLX,SEDG,GOOD,NEE,SNOW,HASI,STOR,CWEN,AMT,DLR,NKE,O,SICP,HI,LTC,SPG,PETS,ABBV,AWR,WM,MRK,NLY,JNJ,BTBT,RIOT,CMCSA,WTRG,VZ,HON,V,MDT,ECL,SBNY,NYMT,DIS,MMM,UNP,TGT,AOS,STX,PSA,OHI,RITM,ICE,HD,EXR,CVS,COST,CAT,BYND,UBER,WORK,CRON,SCI,HRZN,CRM,ONL,VICI,WBD
09/02/2021,139.58,143.06,30.41,496.05,105.38,13.24,391.55,333.44,282.32,332.39,329.63,15.03,9.62,21.6,269.45,63.23,144.48,93.46,474.63,103.77,146.11,117.86,136.01,,559.07,325.92,18.68,83.83,314.29,63.59,29.84,32.21,231.66,148.24,141.79,59.79,160.06,45.36,41.2,102.55,35.1,105.4,82.17,113.55,71.55,34.24,166.27,24.55,39.86,52.72,47.97,55,202.02,206.52,117.88,215.56,210.6,15.88,188.21,180.94,204.65,194.29,61.32,72.36,236.37,36.64,9.58,113.26,276.77,119.65,73.49,359.56,197.28,166.66,59.61,42.93,13.59,52.85,14.16,236.7,,26.64,
10/02/2021,139.66,143.36,30.56,492.67,105.88,13.56,397.29,334.21,276.87,333,333.4,15.13,9.48,21.55,271.87,64.93,148.9,90.91,470.05,104.32,145.5,109.51,135.39,,563.59,320.4,19.03,83.91,305.91,62.2,30.4,32.38,231.66,147.53,142.46,60.52,144.03,44.93,41.68,106.22,34.93,104.05,81.89,113.69,71.41,34.64,166.81,22.05,36.56,52.75,48.39,54.96,202.16,206.44,117.44,215.65,211.9,16,189.63,181.08,203.5,192.44,61.22,70.99,234.1,37.13,9.83,111.66,278.69,118.31,73.83,356.12,197.72,171.53,63.18,43.06,15.55,53.44,14.13,236.72,,26.99,
11/02/2021,139.27,142.21,30.41,496.62,113,13.57,408.82,342.87,278.66,339.39,333.07,15.05,9.17,21.65,270.39,66.43,149.91,91.28,478.39,104.44,145.56,108.26,135.13,,557.59,330.78,19.35,83.95,298.73,62,30.45,32.12,227.82,144.82,143.54,60.94,149.42,45.51,42.27,109.27,35.85,103.75,81.62,113.22,71.27,33.84,166.06,24.45,43.09,53.23,47.9,54.6,202.18,210.66,118.72,216.4,212.76,16.08,190.91,177.21,207.23,190.41,61.09,72.46,233.07,37.88,9.56,111.3,277.06,117.73,73.6,352.2,198.35,175.66,60.71,43.57,12.15,54.12,14.01,241.24,,27.04,
12/02/2021,141.25,142.23,30.64,498.84,116.7,13.5,413.99,341,278.67,339.45,328.24,15.15,9.37,21.74,270.5,67.51,146.51,85.95,486.32,104.75,147.98,102.06,135.37,,556.52,330.89,19.3,83.13,299.47,61.46,30.28,32.56,227.19,140.06,142.12,60.49,162.71,45.14,42.26,109.26,37.1,104.44,79.51,113.25,71.51,33.92,166.58,24.3,49.28,53.23,46.66,54.2,203.57,209.96,119.74,219.88,214.04,15.92,187.67,178.7,213.16,191.43,60.37,72.21,231.86,37.45,9.74,111.07,277.51,116.88,74.21,352.75,197.99,175.45,60.63,43.69,12.27,54.12,14.32,240.37,,27.26,
16/02/2021,144.65,148.67,30.05,501.64,118.35,13.38,422.26,341.21,280.35,338.33,324.62,15.57,9.02,21.86,273.97,67.17,147.84,82.07,489.13,105.54,147.16,97.5,133.19,,557.28,331.35,19.17,81.19,294.55,62.2,30.59,31.86,224.98,137.2,141.71,59.75,176.27,44.84,41.96,109.98,37.88,104.2,78.49,112.6,70.8,34.2,165.07,28.26,59.5,52.84,46,54.15,203.44,207.9,119.68,210.91,215.02,16.24,186.35,176.63,213.99,190.59,59.12,71,229.95,36.82,10.08,112.42,275.39,117.19,70.53,354,202.38,173.04,60.52,44.28,13.19,50.74,14.56,248.59,,27.18,
17/02/2021,145.1,148.2,29.99,491.23,115.71,13.35,415.81,337.33,280.55,338.93,326.86,15.46,9.1,22.32,273.57,67.29,154.04,84.4,482.48,105.93,144.75,94.85,130.84,,551.34,334.8,19.2,80.68,288.78,60.07,30.12,31.65,226.31,138.28,143.99,59.81,168.61,44.2,41.29,108.23,37.08,106.29,78.38,112.21,72.03,33.44,165.66,26.66,77.9,52.99,45.39,56.99,201.9,207.51,118.16,208.79,214.92,16.08,186.44,176.65,211.23,193.6,59.26,71.41,234.07,36.92,9.97,112.78,280.92,117.78,72.71,358.04,202.3,167.87,60.81,43.46,12.48,49.11,14.83,247.66,,27.31,
18/02/2021,145.59,146.74,29.65,488.37,113.43,13.23,415.39,338.46,278.78,338.46,328.41,15.33,9,22.06,269.39,68.17,156.73,82.79,483.26,105.29,143.91,80.2,129.71,,548.22,316.09,18.66,80.73,289.78,56.18,29.55,31.29,228.26,137.94,145.09,58.99,153.75,44,40.79,106.52,35.84,106.06,78.33,113.43,71.91,32.8,165.74,21.7,62.03,52.56,45.65,56.98,203.52,209.35,115.39,209.8,210.31,15.8,183,179.37,207.06,191.41,58.15,72.47,235,36.78,9.74,113.86,283.05,118.33,71.52,356.92,199.92,167.09,59,43.24,11.72,48.48,14.46,247.01,,27.12,
19/02/2021,148.02,149.97,30.2,479.12,119.46,13.22,411.35,333.17,280.42,339.24,324.58,15.68,9.01,21.89,261.56,68.39,158.92,82.17,489.96,104.44,144.94,80.68,129.87,,540.22,321.99,18.63,78.1,290,62.02,29.9,31.69,226.37,136.45,142.02,59.16,170.88,44.65,40.68,109.43,35.22,105.01,77.97,111.63,70.86,33.36,162.98,21.06,71.33,52.1,45.57,56.45,203.56,204.73,113.33,208.08,220.84,16.36,183.65,176.54,209.06,188.82,59.64,73.14,234.7,37.3,9.9,113.35,279.64,119.63,70.42,354.77,209.91,160.22,58.39,43.3,12.3,49.21,14.35,246.56,,27.96,
22/02/2021,149.41,155.27,28.16,467.33,115.23,13.55,401.55,340.66,277.03,333.29,327.64,18.02,9.32,22.13,260.33,69.89,160.61,78.38,476.36,102.71,139.46,76.39,126,,533.78,288.7,18.86,75.1,269.65,57.75,30.53,29.63,225.07,137.6,136.67,60.14,162.41,45.68,41.58,112.77,33.67,107.06,76.9,110.56,71.45,33.44,161.87,18.71,64.76,52.5,44.74,56.45,203.62,208.32,115.75,206.54,217.15,16.64,191.76,176.12,206.83,188.99,61.85,73.48,237.76,38,9.94,111.72,275.85,120.74,70.48,350.21,218.06,150.86,55.31,42.86,11.69,50.09,14.45,240.95,,28.41,
23/02/2021,150.61,159.38,27.57,467.8,116.14,13.74,399.09,350.42,276.04,325.18,329.51,18.73,9.02,22.02,265.86,70.6,159.69,77.28,471.9,103.01,137.12,77.91,125.86,,546.15,295.58,18.94,74.71,269.08,56.99,31.4,29.08,223.17,137.3,136.13,60.41,129.8,45.67,41.32,115.12,33.77,106.27,76.28,109.92,71.08,33.36,160.44,15.34,48.8,53.34,44.77,57.03,205.04,212.11,118,211.16,213.47,16.36,197.09,176.17,206.96,186.36,61.76,72.21,242.34,37.63,9.88,111.42,267.24,126.5,69.64,342.15,220.18,149.42,56,42.42,11.13,49.82,14.51,235.64,,28.3,
24/02/2021,153.26,162.13,27.86,476.62,122.81,13.97,413.18,367.32,278.55,331.79,332.21,19.14,9.16,22.17,264.31,73.6,162.78,76.43,480.88,104.19,141.1,75.76,125.35,,553.41,308.15,18.92,73.76,273.52,59.05,32.25,29.2,224.78,135.15,135.65,60.4,140.52,47.55,42.26,119,35.08,108.69,76.07,111.87,71.1,34.12,162.59,16.61,52.27,53.4,44.09,57.12,211.03,219.43,118.74,216.19,226.05,17,197.51,177.63,211.15,187.08,61.3,74.34,242.61,38.8,10.45,111.46,259.97,127.1,70.4,340.7,222.47,152.05,53.91,42.35,11.41,48.34,15.01,240.47,,28.48,
25/02/2021,151.18,156.7,26.95,459.16,113.93,13.74,387.98,354.57,277.29,330.55,328.87,18.46,8.96,21.61,254.69,70.28,157.18,71.72,457.16,100.8,135.53,72.19,120.99,,546.7,284.33,18.64,74.06,260.34,55.52,31.13,28.13,224.75,134.37,135.54,59.64,127.4,46.5,41.41,114.82,36.68,107.33,74.11,112.27,71.15,33.24,162.76,15.39,45.67,52.24,43.25,56.5,204.79,213.75,117.88,211.96,221.63,16.4,190.98,178.76,208.67,185.08,60.23,72.85,243.36,37.79,10.12,112,255.25,129.53,69.33,333.9,221.82,143.75,51.45,41.8,10.79,48.1,14.48,231.08,,28.2,
26/02/2021,147.17,150.94,26.15,459.67,118.19,13.47,390.14,353.85,274.89,329.36,332.22,17.94,8.35,21.05,257.62,67.9,161,73.97,469.87,101.1,136.19,73.58,121.26,,538.85,298.31,18.68,73.48,259.54,56.23,30.74,27.46,216.13,134.73,134.78,58.35,127.56,46.46,40.91,112.92,34.71,107.74,73.05,110.89,69.25,33.24,158.46,14.76,43.74,52.72,42.06,55.3,202.35,212.39,116.97,209.36,218.34,16.68,189.04,175.06,205.96,183.44,59.37,73.23,233.94,37.14,10.28,110.31,258.34,125.7,68.13,331,215.88,145.48,51.75,40.93,10.45,47.76,14.76,216.5,,28.5,
01/03/2021,150.5,154.23,26.96,469.57,122.25,13.5,406.41,362.9,282.47,337.53,334.65,18.23,8.34,21.2,264.91,68.48,161.24,76.9,489.58,103.48,139.49,77.25,127.79,,550.64,307.95,19.05,75.91,272.17,59.65,31.09,28.81,213.77,132.96,137.65,58.6,147.7,47.68,41.31,113.92,34.28,108.41,73.42,112.48,69.02,33.36,159.32,16.55,53.6,54.45,43.01,55.36,206.22,216.63,117.86,211.22,223.73,17,194.98,176.41,209.18,186.09,60.67,73.81,231.97,37.83,10.52,113.74,261.62,123.79,69.28,331.77,219.76,147.1,54.4,41.11,11.03,49.36,14.85,217.54,,28.87,
02/03/2021,150.01,154.61,27.11,466.59,117.5,13.47,401.75,362.82,281.13,332.94,334.64,18.15,8.65,21.3,259,68.62,160.27,75.5,480.51,103.22,137.04,70.9,125.12,,547.82,291.59,19.01,75.54,270.6,57.83,30.16,28.45,208.81,131.12,137.02,58.46,143.32,47.09,41.1,111.68,33.5,107.85,71.65,114.33,69.46,33.68,159.02,15.64,49.1,54.25,42.66,54.98,206.58,215.77,117.87,211.54,220.32,17.16,193.94,177.11,209.3,173.49,60.92,72.52,234.43,37.2,10.62,113.62,260.29,124.73,68.94,328.46,215.82,139.66,54.65,40.92,10.62,47.54,14.96,213.47,,28.48,
03/03/2021,152.91,155.83,26.15,448.45,115.44,13.76,388.71,360.25,278,326.53,332.87,18.29,8.4,21.67,255.41,69.02,163.43,70.83,463.06,100.57,131.66,68.01,122.06,,520.7,274.73,19.7,72.52,247.03,55.84,30.1,28,202.91,125.66,134.26,58.86,142.01,48.4,41.62,113.99,33.79,106.71,70.79,113.97,69.89,33.6,156.22,15.5,49.57,53.73,41.5,55.38,207.01,214.85,117.95,208.32,222.23,17.22,192.26,178.06,206.23,173.61,61.98,75.94,230.85,37.34,10.51,111.64,257.36,123.38,69.03,323.92,214.91,139.49,56.11,40.25,10.31,47.03,13.51,206,,29.19,
04/03/2021,150.56,152.99,25.86,439.06,108.24,13.68,376.33,349.5,278.01,327.54,333.81,17.89,8.18,21.83,257.64,69.73,158.41,67.3,443.59,101.7,127.8,65.49,120.13,,511.29,256.26,19.61,71.29,249,53.23,29.52,27.38,201.19,129,132.04,57.57,117.58,47.4,41.39,110.11,32,105.65,70.64,115.52,68.82,33.16,153.07,13.45,44.29,53.93,41.5,54.8,202.94,211.5,115.27,204.57,216.66,16.92,188.03,177.63,201.08,169.82,61.04,71.61,231.35,37.16,10.32,111.13,250.93,122.02,69.17,319.04,212.77,136.42,53.07,39.95,9.64,46.19,13.27,205.33,,28.65,
05/03/2021,150.91,156.35,25.7,440.83,113.45,13.68,382.21,360.88,287.44,334.52,347.1,18.39,8.27,22.35,264.28,70.26,166.45,67.03,450.14,104.85,129.75,64.84,121.42,,516.39,249.43,19.53,70.7,239.73,53.08,29.6,27.19,200,132,133.35,58.06,106.64,49.81,42.16,111.17,33.78,106.7,70.94,118.68,69.73,33.28,156.1,13.26,40.3,55.09,42.63,56,206.58,215.41,118.26,207.91,222.62,16.96,189.99,180.8,209.71,172.61,62.48,73.38,235.05,37.52,10.4,114.97,253.52,123.8,70.63,317.32,220.16,138.3,55.54,40.45,9.48,47.5,13.14,210.76,,29.22,
08/03/2021,152.91,159.17,26.04,421.2,105.68,13.99,370.42,371.33,289.48,342.72,350.17,18.75,8.15,22.63,255.31,72.23,167.9,61.77,421.25,100.38,123.2,62.05,116.36,,493.33,246.71,19.66,70.86,213.99,51.26,29.68,27.49,198.66,132.18,134.56,58.53,109.01,50.2,43.35,111.7,33.86,106.11,71.52,121.73,70.72,34.4,157.4,12.18,38.98,55.48,41.73,56.79,207.7,220.27,116.67,211.59,226.66,17.24,201.91,183.77,210.89,176.87,63.72,74.56,238.65,37.33,10.63,113.74,259.03,126.61,71.73,311.42,221.58,135.3,53.2,40.03,9.44,47.84,13.3,207.72,,28.54,
09/03/2021,151.83,153.03,27.14,439.18,114.22,14.08,384.58,376.52,290.04,342.12,351.98,18.06,8.34,22.37,265.74,72.76,165.77,69.43,443.6,102.02,129.11,69,121.09,,506.44,280.01,19.59,74.02,230.02,55.82,29.5,28.59,202.7,135.08,135.95,58.79,124.97,49.69,42.98,111,34.65,106.79,72.16,119.6,70.69,34.04,157.7,15.9,52.16,55.57,42.13,56.2,207.61,220.36,117.05,214.48,222.82,17.7,194.51,181.18,211.7,179.18,63.39,75.15,240.03,37.04,10.61,114.41,264.96,127.73,71.23,318.78,216.8,139.58,55.25,40.7,9.96,47.57,13.5,211.53,,28.74,
10/03/2021,155.13,156.61,26.89,437.01,112.68,14.21,382.82,381.7,291.13,344.35,349.6,18.47,8.35,22.63,264.9,73.97,167.58,70.49,437.59,101.81,127.87,68.99,119.98,,504.54,279.67,19.71,74.46,227.11,57.69,30.11,28.32,204.42,135.35,137.59,59.48,122.12,51.33,43.38,114.31,35.42,108,71.92,121.69,71.29,34.56,159.15,17.63,56.5,57.21,42.39,57.08,212.91,223.17,118.66,216.97,228.14,18.12,195.06,184.51,213.12,178.58,64.99,74.93,239.84,37.42,10.74,115.58,266.24,129.07,72.7,323.83,221.06,138.61,57.68,40.71,9.73,47.2,13.68,211.96,,28.77,
11/03/2021,154.32,155.57,27.21,451.06,117.19,14.14,399.17,384.38,291.53,345.14,353.1,18.29,8.46,22.29,273.88,73.37,171.08,76.61,453.69,105.03,131.74,75.44,121.96,,523.06,295.23,19.95,74.86,237.81,60.35,30.73,28.64,213.9,134.85,141.19,59.87,139.3,50.97,42.7,115.84,35.76,107.87,71.78,120,71.16,34.44,159.14,18.3,63.31,56.89,42.38,55.51,212.5,226.15,118.1,214.4,237.05,18.44,196.75,184.57,214.52,179.32,64.98,77.25,238.61,37.06,10.84,115.2,268.85,129.35,72.35,328.65,219.76,142.81,58.95,41.1,10.48,48.18,13.81,215.95,,28.56,
12/03/2021,156.15,157.56,27.14,444.3,114.29,14.43,395.95,382.71,291.64,345.61,356.02,18.45,8.61,22.5,268.4,74.12,174.59,76.3,451.17,102.5,129.98,75.16,121.03,,518.02,291.48,20.46,75.67,230,59.08,31.07,28.56,215.2,134.19,140.45,60.94,138.59,51.17,43.75,117.85,35.76,108.22,72.16,121.79,71.13,34.96,159.6,17.99,62.81,57.09,43.5,55.63,214.38,224.36,118.81,214.72,241.63,18.74,197.16,184.92,214.09,180.01,64.38,76.78,243.05,37.5,10.93,115.32,273.1,131.71,73.92,331.14,229,142.45,60.35,40.77,10.34,48.11,13.89,212.21,,28.52,
15/03/2021,155.37,155.3,27.49,447.59,114.88,14.62,396.84,381.76,297.36,351.49,353.88,18.21,8.99,22.59,273.75,74.55,177.1,75.15,470.77,102.72,131.64,76.56,123.99,,520.25,297.21,20.75,75.52,238.76,58.98,31.55,28.83,218.49,135.07,144.94,61.9,161.12,51.39,44.1,121.01,36.48,110.26,72.38,122.62,72.69,35.08,160.42,18.94,63.43,57.53,43.98,55.64,216.2,223.27,119.15,215.37,245.95,18.78,196.76,189.48,212.67,181.1,65.28,75.41,242.48,38.29,11.13,115.66,278.54,133.51,74.97,330.51,230.74,148.11,60.19,40.65,10.67,49.5,14.34,212.8,,28.86,
16/03/2021,153.51,152.64,26.94,450.54,118.5,13.47,395.42,382.38,296.18,348.61,354.6,17.88,9.02,22.63,279.28,72.91,176.38,74.04,478.18,104.19,133.65,74.16,125.57,,524.03,285.6,20.53,75.38,232.14,55.76,30.98,28.32,222.84,135.68,144.65,61.94,156.64,50.39,43.77,117.19,35.02,110.84,73.07,122.91,73.24,34.84,161.37,16.62,56.98,58.04,43.67,55.64,211.81,224.7,118.94,212.95,241.57,18.56,194.24,186.85,211.7,180.21,65.63,75.48,245.33,37.8,11.12,114.66,282.08,133.95,75.07,327.25,226.46,139.17,58.85,40.79,10.19,49.41,14.39,214.48,,28.11,
17/03/2021,155.09,152.84,25.58,451.01,119.9,13.59,391.72,378.68,293.11,350.19,352.18,17.88,9.37,22.75,284.01,73.69,185.27,74.82,483.59,104.11,133.92,75.29,124.76,,524.44,291.43,20.23,72.96,230.3,53.77,31.55,26.94,223.17,134.68,144.82,61.86,166.71,51.55,43.98,118.24,35.54,105.04,72.24,118.99,73.71,35.44,160.77,17.83,64.74,57.5,43.39,55.75,213.03,223.02,118.56,209.18,239.29,18.8,195.24,188.3,212.3,178.4,66.72,77.98,241.66,38.22,11.33,113.7,280.03,131.34,74.01,329.19,233.63,139.19,56.36,40.68,10.23,49.64,14.2,213.12,,28.99,
18/03/2021,157.65,155.38,24.9,439.18,114.28,13.44,373.97,367,287.61,348.46,362.05,18.05,9.2,22.65,278.62,71.85,180.8,70.42,464.15,101.07,129.75,70.33,120.53,,504.79,266.49,19.9,71.13,216.7,51.74,30.77,26.1,222.51,134.16,143.17,61.21,146.18,51.31,43.33,116.82,33.88,103.77,73.01,121.9,73.68,35.16,160.47,16.34,60.19,55.87,42.46,56.31,215.02,220.66,118.83,209.55,233.93,18.2,192.28,191,215.36,179.61,67.46,73.87,242.01,37.15,11.01,111.64,283.16,132.1,74.48,322.98,230.68,133.72,55.69,40.53,9.79,48.82,13.83,209.48,,27.99,
19/03/2021,155.14,152.07,25.11,441.5,114.86,13.46,381.28,356.51,287.79,347.37,365.58,17.77,9.67,22.46,290.11,70.72,179.98,71.69,474.46,101.35,131.02,70.8,119.99,,512.18,280.94,19.61,70.84,220.82,52.22,29.91,26.53,221.86,133.51,137.49,59.8,160.36,50.5,42.8,116.69,34,103.42,73.69,121.57,73.91,35.64,160.04,16.94,60.65,55.46,42.45,56.24,212.91,206.9,116.62,207.58,238.34,18.7,191.14,188.71,210.8,187.55,67.48,74.63,233.46,36.5,11.05,111.2,289.1,126.35,73.18,328.91,225.29,139.39,57.08,40.8,10.15,49.08,14.01,212.2,,28.03,
22/03/2021,150.97,149.42,25.22,452.41,119.33,13.51,383.02,358.4,290.29,345.54,366.86,17.46,9.22,22.63,293.54,71,173.09,72.76,475.28,101.53,134.09,71.52,123.39,,523.11,289.17,19.42,71.69,220.75,54.64,30.1,26.55,225.83,136.55,138.27,60.49,148.39,49.63,42.43,115.25,33.48,105.9,73.36,123.37,73.91,35.68,160.5,15.84,56.01,56.37,42.5,56.59,212.13,208,116.84,208.07,229.72,18.64,192.86,189.47,206.27,188.04,67.48,75.94,236.7,36.7,11.14,111.55,288.94,128.16,73.47,334.49,226.02,139.6,55.69,40.8,9.75,48.9,14.12,215.17,,28.2,
23/03/2021,149.46,146.57,25.03,460.2,116.38,13.21,383.2,355.27,290.78,346.83,368.5,17.06,9.04,22.64,290.63,70.99,168.42,72.37,464.06,102.07,132.52,70.78,122.54,,535.09,278.37,19.31,74.02,220,53.19,29.91,26.33,229.85,140,137.12,60.96,141.72,46.92,42.18,110.41,33.49,104.84,74.4,124.1,72.73,35.24,160.35,14.78,50.12,56.14,43.39,56.91,208.59,208.15,115.03,207.91,217.55,18.04,188.73,188.33,208.05,188.92,65.62,72.6,242.9,36.71,10.76,111.65,289.98,130.4,71.9,340.34,218.25,137.1,53.49,40.97,9.54,49.46,14.07,215,,27.85,
24/03/2021,150.62,147.77,24.49,451.51,121.1,13.07,377.29,359.65,296.25,351.79,370.6,17.28,8.97,22.63,282.14,71.18,166.14,67.83,457.27,101.63,127.18,64.5,120.09,,520.81,267.59,19.27,72.83,208.6,52.91,30.28,25.88,227,140.09,133.16,61.23,127.21,46.46,42.17,109.4,31.85,103.06,74.24,124.82,72.7,34.96,161.91,13.49,45.71,55.92,43.35,57.01,212.22,208.07,115.96,208.46,212.26,17.56,184.72,190.69,212.9,188.28,65.26,71.33,241.14,36.55,10.8,112.61,292.75,130.97,73.21,338.04,221.23,130.21,52.57,40.45,9.26,49.2,14,209.53,,26.93,
25/03/2021,152.55,152.57,25.58,450.99,119.72,13.02,372.39,358.36,295.77,351.3,371.09,17.73,8.82,22.7,278.74,71.16,174.66,66.65,461.7,101.62,127.28,65.44,120.59,,502.86,270.03,19.41,73.45,216.95,54.11,30.74,26.98,227.22,138.36,128.64,61.89,127.47,47.82,42.19,113.64,32.48,103.88,74.28,127.43,72.53,35.44,161.97,13.91,48.17,56.3,44.1,57.38,213.88,207.97,116.58,208.81,215.82,17.72,186.91,193.1,216.09,192.7,66.73,72.98,241.3,36.88,10.99,112.28,297.18,131,74.07,346.34,224.25,129.73,53.89,40.05,9.51,49.96,14.19,205.44,,27.29,
26/03/2021,155.09,155.14,26.08,469.09,128.64,13.23,376.58,366.14,304.12,359.55,376.48,18.03,9.05,22.87,283.02,73.39,176.45,67.57,482.04,101.24,132.99,66.16,121.21,,508.05,275.75,19.73,74.06,235,54.64,31.02,27.45,238.82,142.91,132.99,62.19,123.84,48.94,42.84,114.67,33.42,105.98,75.43,129.8,73.79,35.88,164.93,13.56,48.22,55.18,44.2,58.18,218.53,213.53,118.56,213.33,220.02,17.96,185.92,194.88,222.92,200.95,69.49,76.02,244.59,37.08,11.09,113.64,303.81,132.59,75.96,352.02,229.5,129.71,54.71,40.37,9.29,51.3,14.35,209.09,,27.64,
29/03/2021,152.68,150.53,26.11,469.32,125.71,12.96,374.62,362.91,306.97,361.74,379.06,17.49,9.13,23.06,290.82,71.68,176.13,65.63,472.62,102.29,131.27,64.11,121.39,,513.95,260.04,19.54,74.8,223.49,53.21,30.77,27.46,241.83,144.55,133.49,62.18,120.87,47.22,42.58,113.81,32.84,106.73,75.91,130.34,74.66,35.16,166.04,12.94,47.89,55.19,44.64,58.83,218.88,214.51,119.16,214.53,214.7,17.64,184.85,195.74,222.98,198.21,69.22,75.23,247.99,36.99,10.92,113.28,302.2,133.2,76.3,356.15,230.22,126.66,53.35,40.58,9.16,51.07,14.34,210.77,,27.77,
30/03/2021,154.48,153.87,26.42,465.46,126.76,13.14,373.66,358.2,297.53,352.78,373.56,17.85,8.55,23.19,288,72.93,175.87,65.8,456.16,102.32,130.11,65.26,119.9,,513.39,271.17,19.81,74.22,222.07,55.51,30.98,27.81,237.15,141.24,132.95,62.09,139.51,48.17,42.39,115.39,33.18,106.79,75.23,129.28,73.38,34.88,165.01,14.6,51.51,54.98,44.15,58.59,218.09,211.9,118.83,215,223.52,18.06,185.53,194.64,221.13,199.65,69.19,75.7,247.03,37.14,11.3,111.23,304.82,133,76.08,349.75,233.08,126.12,53.46,40.5,9.3,51.45,14.36,210,,28.21,
31/03/2021,152.23,151.61,26.51,475.37,133.6,13.11,383.06,356.05,298.61,352.87,372.07,17.9,8.76,22.84,294.53,71.63,172.12,70.26,463.66,103.13,132.59,67.28,122.15,,521.66,287.44,19.56,75.61,229.28,56.1,31.13,28.14,239.06,140.84,132.89,61.49,142.17,47.71,41.72,113.77,35.17,108.22,75.62,129.02,73.51,34.4,164.35,15.02,53.27,54.11,44.75,58.15,217.07,211.73,118.13,214.07,226.1,17.88,184.52,192.68,220.41,198.07,67.61,76.75,246.76,36.63,11.25,111.68,305.25,132.55,75.23,352.48,231.87,130.12,54.51,40.63,9.46,51.05,14.38,211.87,,28.24,
01/04/2021,153.71,153.17,27.26,483.34,141.52,13.5,395.23,363.3,306.31,362.65,367.07,18.1,9.31,23,298.66,73.25,175.93,71.79,475.95,106.49,137.79,70.31,123,,539.42,283.39,20.05,75.77,236.79,54.74,31.88,28.86,240.06,143.25,132.53,63.05,143.49,48.24,43.14,115.2,34,108.52,75.89,129.28,73.51,34.88,162.83,14.33,52.03,54.75,44.72,58.3,216.8,216.86,118.19,216.85,225,18.28,188.97,192.7,220.21,200.72,67.87,78.49,251.94,38.46,11.21,114.2,307.75,135.45,74.3,354.94,232.74,131.38,57.6,41.25,9.41,52.37,14.57,218.72,,28.84,
05/04/2021,153.62,153.21,26.17,491.62,143.05,13.53,402.14,368.32,310.89,367.17,370.18,18.08,9.2,23.18,308.91,72.8,176.02,71.17,488.48,110.95,140.33,68.85,125.9,,540.67,268.97,20.23,76.78,232.32,53.71,31.89,28.19,244.75,145.77,135.12,63.19,150.31,49.74,43.26,115.05,34.17,106.14,76.25,130.99,73.42,34.76,163.43,16.75,56.9,54.8,45.7,58.87,219.27,219.04,120.25,218.88,228.19,18.08,188.5,194.97,223.47,205.35,67.98,79.2,255.27,38.37,11.1,115.11,315.4,135.01,75.04,360.82,233.71,131.59,57.4,41.48,9.33,52.01,14.99,220.29,,28.98,
06/04/2021,152.54,153.02,26.66,491.34,139.54,13.77,401.2,369.57,309.5,365.85,364.37,17.91,9.27,23.38,306.26,74.16,174.7,72.21,483.87,110.46,138.06,70.45,126.21,,544.53,277.25,20.34,77.56,236.01,54.13,31.69,28.7,243.58,144.67,137.16,63.07,157.89,49.98,43.51,116.49,34.3,105.38,77.25,131.6,72.27,34.84,163.39,16.76,54.1,54.84,45.66,59.11,219.19,218.65,121.15,220.83,223.61,18.1,189.73,194.84,221.1,205.43,68.9,78.72,255.31,38.98,11,113.91,313.78,137.16,74.62,360.12,230.64,133.95,58.05,41.41,9.13,52.39,15.21,221.09,,29.08,
07/04/2021,154.93,154.19,26.62,493.41,139.14,13.74,401.05,371.08,307.91,361.2,365.64,17.99,9,23.34,313.09,75.2,172.04,70.05,482.46,111.95,139.43,67.55,127.9,,546.99,262.45,20.43,77.41,233.97,53.22,31.7,28.42,244.71,142.9,136.54,63.48,140.57,49.16,43.54,117.01,33.51,105.21,76.85,132.41,72.58,34.76,163.61,15.42,48.37,54.6,45.65,59,218.5,219.27,120.63,214.66,223.7,18.04,187.56,194.95,221.34,204.45,67.4,78.96,255.72,39.16,11.02,114.75,312.47,137.6,74.49,358.81,230.41,130.29,56.89,41.5,8.71,51.61,15.3,220.79,,29.15,
08/04/2021,155.12,152.86,27.23,499.84,139.35,13.76,411.32,377.74,313.1,365.61,364.89,17.88,9.6,22.64,313.02,75.62,174.57,72.36,485.48,112.52,140.34,68.75,130.36,,554.58,262.09,20.48,77.76,233.75,54.06,31.91,28.79,241.11,141.88,133.68,63.34,157,49.28,43.63,114.33,32.91,106.1,77.05,132.84,71.98,34.92,162.97,16.85,49.55,54.33,45.33,57.6,219.86,220.7,120.65,215.97,224.72,18.2,187.32,195.72,220.18,203.46,66.83,80,256.76,38.62,11.01,116.04,314.43,137.58,73.79,361.22,230.48,134.87,57.83,41.67,8.79,51.63,15.68,224.45,,29.12,
